,Unnamed: 0,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8909,8909,7,PAYMENT,13397.45,C882144085,159.0,0.0,M1655529269,0.0,0.0,notFraud,0
8910,8910,7,TRANSFER,452835.39,C1584060492,304141.0,0.0,C787033725,591634.69,1640349.09,notFraud,0
8911,8911,7,PAYMENT,12187.12,C1092083913,117943.0,105755.88,M1452158309,0.0,0.0,notFraud,0
8912,8912,7,TRANSFER,141257.69,C1582466166,109101.0,0.0,C1632648448,19891.44,161149.13,notFraud,0
8913,8913,7,PAYMENT,9801.54,C1450348360,103543.0,93741.46,M673004775,0.0,0.0,notFraud,0
8914,8914,7,PAYMENT,7951.32,C266328452,5532.0,0.0,M1172610365,0.0,0.0,notFraud,0
8915,8915,7,PAYMENT,6929.73,C120476166,5234.0,0.0,M1175829504,0.0,0.0,notFraud,0
8916,8916,7,PAYMENT,3941.31,C938958527,0.0,0.0,M1453010953,0.0,0.0,notFraud,0
8917,8917,7,PAYMENT,4522.72,C600897214,15199.0,10676.28,M1221507960,0.0,0.0,notFraud,0
8918,8918,7,PAYMENT,323.01,C1170278008,23006.0,22682.99,M1255505329,0.0,0.0,notFraud,0
8919,8919,7,PAYMENT,6817.11,C1846806355,39820.0,33002.89,M1404855442,0.0,0.0,notFraud,0
8920,8920,7,PAYMENT,13201.91,C511920731,23087.0,9885.09,M2145027279,0.0,0.0,notFraud,0
8921,8921,7,PAYMENT,2836.24,C825899768,47988.0,45151.76,M26362041,0.0,0.0,notFraud,0
8922,8922,7,PAYMENT,5044.45,C88544066,92540.02,87495.57,M772801497,0.0,0.0,notFraud,0
8923,8923,7,CASH_OUT,117762.75,C1318916377,87495.57,0.0,C347725669,467670.57,266931.55,notFraud,0
8924,8924,7,PAYMENT,2278.82,C1561921531,3069.0,790.18,M1618596377,0.0,0.0,notFraud,0
8925,8925,7,PAYMENT,3256.98,C1322846980,790.18,0.0,M1751830047,0.0,0.0,notFraud,0
8926,8926,7,PAYMENT,10446.63,C2111384118,856.0,0.0,M1394529934,0.0,0.0,notFraud,0
8927,8927,7,PAYMENT,1520.66,C1427732162,0.0,0.0,M1807564872,0.0,0.0,notFraud,0
8928,8928,7,PAYMENT,5961.64,C1602314131,796261.0,790299.36,M2056144971,0.0,0.0,notFraud,0
8929,8929,7,PAYMENT,9450.61,C1681886910,10140.0,689.39,M1694580081,0.0,0.0,notFraud,0
8930,8930,7,CASH_IN,51940.57,C816421765,12042.0,63982.57,C317071334,14913.98,0.0,notFraud,0
8931,8931,7,CASH_OUT,29181.32,C946684363,63982.57,34801.25,C443625234,100728.0,129909.32,notFraud,0
8932,8932,7,CASH_IN,76185.26,C549417478,4537.0,80722.26,C1454226183,188.0,0.0,notFraud,0
8933,8933,7,PAYMENT,3585.4,C1287207381,71197.0,67611.6,M816903796,0.0,0.0,notFraud,0
8934,8934,7,PAYMENT,543.6,C1652656816,67611.6,67068.0,M972417956,0.0,0.0,notFraud,0
8935,8935,7,PAYMENT,12333.76,C1007094494,293241.0,280907.24,M196298876,0.0,0.0,notFraud,0
8936,8936,7,PAYMENT,1864.36,C1695127472,166303.0,164438.64,M1933047934,0.0,0.0,notFraud,0
8937,8937,7,PAYMENT,5563.16,C2011319612,31031.0,25467.84,M1719868180,0.0,0.0,notFraud,0
8938,8938,7,PAYMENT,991.87,C1327408227,366.0,0.0,M61227510,0.0,0.0,notFraud,0
8939,8939,7,PAYMENT,1042.26,C1716025107,1987.0,944.74,M418220917,0.0,0.0,notFraud,0
8940,8940,7,CASH_IN,56968.61,C585763255,51942.0,108910.61,C1948471365,941410.58,814471.57,notFraud,0
8941,8941,7,PAYMENT,17399.44,C334648813,26811.0,9411.56,M916936815,0.0,0.0,notFraud,0
8942,8942,7,PAYMENT,7839.9,C1113967597,9411.56,1571.66,M816895399,0.0,0.0,notFraud,0
8943,8943,7,TRANSFER,393091.2,C837596001,851.0,0.0,C976133979,5625.06,637765.96,notFraud,0
8944,8944,7,TRANSFER,25900.29,C1032122643,19932.0,0.0,C1520366382,24920.0,50820.29,notFraud,0
8945,8945,7,PAYMENT,3872.79,C1372745709,3274.0,0.0,M1736021405,0.0,0.0,notFraud,0
8946,8946,7,PAYMENT,7396.44,C861554088,0.0,0.0,M692860601,0.0,0.0,notFraud,0
8947,8947,7,PAYMENT,5920.5,C1797491066,0.0,0.0,M1088236798,0.0,0.0,notFraud,0
8948,8948,7,TRANSFER,700223.91,C566974024,159.0,0.0,C1554565380,2187602.61,4625599.45,notFraud,0
8949,8949,7,TRANSFER,229105.83,C1778013494,500415.0,271309.17,C370034120,0.0,229105.83,notFraud,0
8950,8950,7,DEBIT,2512.95,C518355242,144780.0,142267.05,C1463758439,25343.0,27855.95,notFraud,0
8951,8951,7,PAYMENT,4405.43,C938872020,5126.0,720.57,M1291085172,0.0,0.0,notFraud,0
8952,8952,7,TRANSFER,351561.05,C2006768185,10569.0,0.0,C158424358,21313.0,480626.37,notFraud,0
8953,8953,7,TRANSFER,740951.52,C1107677641,5034.0,0.0,C1069568462,19812.0,1087007.58,notFraud,0
8954,8954,7,PAYMENT,16918.31,C1158870513,401.0,0.0,M706930658,0.0,0.0,notFraud,0
8955,8955,7,PAYMENT,9463.64,C1006546317,30337.0,20873.36,M1469692066,0.0,0.0,notFraud,0
8956,8956,7,PAYMENT,1980.51,C100033245,388.0,0.0,M945195126,0.0,0.0,notFraud,0
8957,8957,7,PAYMENT,3643.91,C1980418100,9968.0,6324.09,M1816933119,0.0,0.0,notFraud,0
8958,8958,7,PAYMENT,5196.35,C1511675169,576.0,0.0,M1443062572,0.0,0.0,notFraud,0
8959,8959,7,TRANSFER,1626960.47,C1986550448,0.0,0.0,C451111351,5807540.97,7255066.28,notFraud,0
8960,8960,7,PAYMENT,1937.5,C2076071240,601.0,0.0,M1929749571,0.0,0.0,notFraud,0
8961,8961,7,PAYMENT,9024.06,C1053991692,4571.0,0.0,M182174652,0.0,0.0,notFraud,0
8962,8962,7,PAYMENT,10916.1,C63361978,21198.0,10281.9,M1564432445,0.0,0.0,notFraud,0
8963,8963,7,PAYMENT,14709.78,C1985894997,21169.0,6459.22,M583835905,0.0,0.0,notFraud,0
8964,8964,7,TRANSFER,457456.67,C388165089,23574.0,0.0,C1778289781,59800.0,483813.45,notFraud,0
8965,8965,7,PAYMENT,2327.84,C813408648,0.0,0.0,M888391968,0.0,0.0,notFraud,0
8966,8966,7,PAYMENT,1722.22,C1945154070,11377.0,9654.78,M1941771372,0.0,0.0,notFraud,0
8967,8967,7,PAYMENT,7519.45,C514296946,36443.0,28923.55,M876084303,0.0,0.0,notFraud,0
8968,8968,7,PAYMENT,4839.18,C1117886685,86906.0,82066.82,M1495591569,0.0,0.0,notFraud,0
8969,8969,7,PAYMENT,5285.09,C2076326363,180.0,0.0,M1889298280,0.0,0.0,notFraud,0
8970,8970,7,PAYMENT,7806.89,C1043689174,93420.0,85613.11,M1077640163,0.0,0.0,notFraud,0
8971,8971,7,CASH_OUT,15325.4,C710778590,11917.0,0.0,C1641169735,45304.0,60629.4,notFraud,0
8972,8972,7,TRANSFER,875756.9,C971578330,2558.0,0.0,C265845794,0.0,645068.66,notFraud,0
8973,8973,7,PAYMENT,21374.64,C742359535,54404.0,33029.36,M926946280,0.0,0.0,notFraud,0
8974,8974,7,PAYMENT,908.3,C1898827952,14859.0,13950.7,M7025284,0.0,0.0,notFraud,0
8975,8975,7,TRANSFER,399635.37,C1342958495,0.0,0.0,C985934102,4676802.28,5827219.22,notFraud,0
8976,8976,7,CASH_OUT,218466.18,C1742961957,0.0,0.0,C466505482,308682.59,232681.17,notFraud,0
8977,8977,7,CASH_OUT,211384.58,C2027198777,0.0,0.0,C1245442940,685518.75,896903.33,notFraud,0
8978,8978,7,PAYMENT,7718.37,C569539509,54.0,0.0,M774515463,0.0,0.0,notFraud,0
8979,8979,7,CASH_OUT,72428.51,C1390178738,1423.0,0.0,C296121376,112360.48,371.65,notFraud,0
8980,8980,7,PAYMENT,1312.68,C236791681,7653.0,6340.32,M1006688804,0.0,0.0,notFraud,0
8981,8981,7,CASH_OUT,329503.27,C1124973744,6340.32,0.0,C1457383927,506261.6,1273838.38,notFraud,0
8982,8982,7,TRANSFER,419296.35,C1919747202,15463.0,0.0,C555334025,618.0,346013.49,notFraud,0
8983,8983,7,CASH_OUT,154960.56,C363529313,0.0,0.0,C909295153,8937674.39,9092634.94,notFraud,0
8984,8984,7,CASH_OUT,286381.33,C792739082,0.0,0.0,C1234776885,4003989.23,4441465.94,notFraud,0
8985,8985,7,TRANSFER,126315.46,C25623662,11910.0,0.0,C1095666481,0.0,126315.46,notFraud,0
8986,8986,7,PAYMENT,13155.28,C466989512,32310.0,19154.72,M1452287711,0.0,0.0,notFraud,0
8987,8987,7,PAYMENT,17126.69,C2023156074,8146.0,0.0,M1313152922,0.0,0.0,notFraud,0
8988,8988,7,CASH_OUT,170108.96,C2015935595,9076.0,0.0,C1450133081,26840.75,493580.49,notFraud,0
8989,8989,7,PAYMENT,10521.67,C794413935,31266.85,20745.18,M1623964247,0.0,0.0,notFraud,0
8990,8990,7,CASH_OUT,116118.94,C102027291,20745.18,0.0,C914293025,1122989.98,1239108.91,notFraud,0
8991,8991,7,PAYMENT,11168.84,C1004728150,300433.0,289264.16,M1518422518,0.0,0.0,notFraud,0
8992,8992,7,CASH_OUT,126589.22,C1730497011,13306.0,0.0,C963383848,32193.0,281641.27,notFraud,0
8993,8993,7,TRANSFER,643137.09,C1200740612,0.0,0.0,C985934102,5076437.65,5827219.22,notFraud,0
8994,8994,7,PAYMENT,7436.99,C1805981439,6520.0,0.0,M1002126468,0.0,0.0,notFraud,0
8995,8995,7,TRANSFER,548931.88,C1989968081,11204.0,0.0,C814473635,0.0,143817.4,notFraud,0
8996,8996,7,PAYMENT,3919.19,C1057763071,10850.0,6930.81,M2094908687,0.0,0.0,notFraud,0
8997,8997,7,PAYMENT,8598.19,C509643020,30605.0,22006.81,M208144409,0.0,0.0,notFraud,0
8998,8998,7,PAYMENT,7598.75,C1389208765,330.0,0.0,M1084946006,0.0,0.0,notFraud,0
8999,8999,7,CASH_OUT,267174.86,C1511538598,0.0,0.0,C1636786811,6325419.04,6779300.28,notFraud,0
9000,9000,7,PAYMENT,2475.15,C377277500,84.0,0.0,M690715138,0.0,0.0,notFraud,0
9001,9001,7,PAYMENT,5875.72,C1042555191,147860.0,141984.28,M635096154,0.0,0.0,notFraud,0
9002,9002,7,PAYMENT,4185.71,C1438120433,517256.67,513070.97,M658399791,0.0,0.0,notFraud,0
9003,9003,7,PAYMENT,2361.09,C940364390,513070.97,510709.88,M1262973217,0.0,0.0,notFraud,0
9004,9004,7,PAYMENT,180.45,C567632329,510709.88,510529.43,M1965969606,0.0,0.0,notFraud,0
9005,9005,7,PAYMENT,5955.29,C737096679,510529.43,504574.13,M1540460994,0.0,0.0,notFraud,0
9006,9006,7,PAYMENT,3549.07,C1367369816,504574.13,501025.06,M1454357198,0.0,0.0,notFraud,0
9007,9007,7,PAYMENT,10837.97,C68013047,501025.06,490187.09,M1401226549,0.0,0.0,notFraud,0
9008,9008,7,PAYMENT,6373.65,C26568117,490187.09,483813.45,M717735555,0.0,0.0,notFraud,0
9009,9009,7,PAYMENT,10266.02,C1082126943,31273.0,21006.98,M1000930248,0.0,0.0,notFraud,0
9010,9010,7,PAYMENT,2420.65,C289049029,13469.0,11048.35,M90023615,0.0,0.0,notFraud,0
9011,9011,7,PAYMENT,5306.41,C974082369,11048.35,5741.94,M1174772595,0.0,0.0,notFraud,0
9012,9012,7,PAYMENT,1564.23,C62146263,95077.0,93512.77,M1806983232,0.0,0.0,notFraud,0
9013,9013,7,PAYMENT,8309.89,C728867118,1412.0,0.0,M1103456560,0.0,0.0,notFraud,0
9014,9014,7,CASH_OUT,506721.82,C1617300769,7511.0,0.0,C2052185144,384157.31,947554.33,notFraud,0
9015,9015,7,PAYMENT,1623.0,C681101069,0.0,0.0,M247888865,0.0,0.0,notFraud,0
9016,9016,7,TRANSFER,134905.99,C1688211424,77560.0,0.0,C1360767589,5105575.62,6712636.97,notFraud,0
9017,9017,7,PAYMENT,4068.24,C880740688,5190.0,1121.76,M1521553533,0.0,0.0,notFraud,0
9018,9018,7,CASH_OUT,217951.1,C1729454521,41020.0,0.0,C705265015,118223.18,460050.16,notFraud,0
9019,9019,7,PAYMENT,8494.23,C61783476,202938.0,194443.77,M1339490584,0.0,0.0,notFraud,0
9020,9020,7,PAYMENT,7775.56,C498582119,194443.77,186668.21,M1365471425,0.0,0.0,notFraud,0
9021,9021,7,PAYMENT,6917.79,C659960900,186668.21,179750.42,M1350450807,0.0,0.0,notFraud,0
9022,9022,7,DEBIT,1618.72,C1937337061,258975.85,257357.14,C1326243087,20959.0,22577.72,notFraud,0
9023,9023,7,CASH_OUT,252921.55,C961997107,257357.14,4435.59,C1028574311,774267.83,1305828.01,notFraud,0
9024,9024,7,CASH_OUT,396017.83,C800329289,4435.59,0.0,C1457383927,835764.87,1273838.38,notFraud,0
9025,9025,7,CASH_OUT,435330.06,C244842574,0.0,0.0,C1085479446,598954.98,346139.62,notFraud,0
9026,9026,7,CASH_OUT,346519.18,C915307834,0.0,0.0,C1419794148,2467276.32,2813795.5,notFraud,0
9027,9027,7,CASH_OUT,351726.3,C941557161,0.0,0.0,C2006081398,606976.87,1092234.24,notFraud,0
9028,9028,7,CASH_OUT,349036.0,C928416421,0.0,0.0,C1850180796,3805409.26,7837942.9,notFraud,0
9029,9029,7,CASH_OUT,90106.13,C2038595185,0.0,0.0,C517653428,252328.64,169554.94,notFraud,0
9030,9030,7,CASH_OUT,290975.16,C1008774102,0.0,0.0,C505973878,388145.62,922645.99,notFraud,0
9031,9031,7,CASH_OUT,208168.06,C2094191542,0.0,0.0,C1825992554,226837.37,314551.85,notFraud,0
9032,9032,7,CASH_OUT,280436.1,C2140284195,0.0,0.0,C2052185144,890879.13,947554.33,notFraud,0
9033,9033,7,CASH_OUT,107752.32,C352959830,0.0,0.0,C158424358,372874.05,480626.37,notFraud,0
9034,9034,7,CASH_OUT,41088.35,C743365178,0.0,0.0,C1590550415,18657660.51,18698748.85,notFraud,0
9035,9035,7,CASH_OUT,186948.68,C1181479782,0.0,0.0,C265108079,424323.35,611272.03,notFraud,0
9036,9036,7,PAYMENT,14621.24,C683572661,182640.0,168018.76,M1879414521,0.0,0.0,notFraud,0
9037,9037,7,PAYMENT,6687.89,C717229513,17070.0,10382.11,M858340148,0.0,0.0,notFraud,0
9038,9038,7,PAYMENT,2058.78,C1755429681,26997.63,24938.84,M877611650,0.0,0.0,notFraud,0
9039,9039,7,PAYMENT,8284.33,C516667271,24938.84,16654.51,M1682034673,0.0,0.0,notFraud,0
9040,9040,7,PAYMENT,9537.3,C31234171,118002.0,108464.7,M1326045592,0.0,0.0,notFraud,0
9041,9041,7,PAYMENT,337.38,C213727345,3746.91,3409.54,M1718173776,0.0,0.0,notFraud,0
9042,9042,7,PAYMENT,9953.07,C59966374,3409.54,0.0,M47701845,0.0,0.0,notFraud,0
9043,9043,7,PAYMENT,14279.36,C1733034446,0.0,0.0,M1267443383,0.0,0.0,notFraud,0
9044,9044,7,PAYMENT,12687.23,C1352532563,0.0,0.0,M1821332066,0.0,0.0,notFraud,0
9045,9045,7,PAYMENT,267.33,C1808428108,0.0,0.0,M2112012700,0.0,0.0,notFraud,0
9046,9046,7,PAYMENT,5672.99,C1573832937,0.0,0.0,M1271176560,0.0,0.0,notFraud,0
9047,9047,7,PAYMENT,14978.23,C1934897224,0.0,0.0,M408023455,0.0,0.0,notFraud,0
9048,9048,7,PAYMENT,13451.6,C871623676,0.0,0.0,M1555288047,0.0,0.0,notFraud,0
9049,9049,7,PAYMENT,14731.43,C246903361,0.0,0.0,M427665153,0.0,0.0,notFraud,0
9050,9050,7,PAYMENT,10236.7,C905774041,0.0,0.0,M2004057662,0.0,0.0,notFraud,0
9051,9051,7,PAYMENT,66345.42,C1122185195,0.0,0.0,M911400217,0.0,0.0,notFraud,0
9052,9052,7,PAYMENT,3032.91,C1802302401,0.0,0.0,M117629468,0.0,0.0,notFraud,0
9053,9053,7,PAYMENT,9246.48,C1548028256,0.0,0.0,M2086649316,0.0,0.0,notFraud,0
9054,9054,7,PAYMENT,1724.87,C1881258837,0.0,0.0,M1612952911,0.0,0.0,notFraud,0
9055,9055,7,PAYMENT,1023.05,C349810210,0.0,0.0,M367559104,0.0,0.0,notFraud,0
9056,9056,7,PAYMENT,14298.19,C1760459579,0.0,0.0,M362427044,0.0,0.0,notFraud,0
9057,9057,7,PAYMENT,3157.28,C1290483339,0.0,0.0,M500979799,0.0,0.0,notFraud,0
9058,9058,7,PAYMENT,21227.0,C116449140,0.0,0.0,M1119605276,0.0,0.0,notFraud,0
9059,9059,7,PAYMENT,2268.74,C1475476398,0.0,0.0,M680533991,0.0,0.0,notFraud,0
9060,9060,7,PAYMENT,1417.84,C681279230,0.0,0.0,M883716803,0.0,0.0,notFraud,0
9061,9061,7,PAYMENT,6454.56,C1826145139,0.0,0.0,M1151309352,0.0,0.0,notFraud,0
9062,9062,7,PAYMENT,3442.37,C931163339,0.0,0.0,M1617767058,0.0,0.0,notFraud,0
9063,9063,7,PAYMENT,1476.92,C1250213559,0.0,0.0,M1922191129,0.0,0.0,notFraud,0
9064,9064,7,PAYMENT,7898.5,C1187025844,0.0,0.0,M1341130820,0.0,0.0,notFraud,0
9065,9065,7,PAYMENT,15171.77,C552494603,0.0,0.0,M1088692104,0.0,0.0,notFraud,0
9066,9066,7,PAYMENT,6159.12,C41646355,0.0,0.0,M1300689712,0.0,0.0,notFraud,0
9067,9067,7,PAYMENT,11396.93,C512428725,0.0,0.0,M2129874611,0.0,0.0,notFraud,0
9068,9068,7,PAYMENT,1784.87,C655954847,0.0,0.0,M1576827711,0.0,0.0,notFraud,0
9069,9069,7,PAYMENT,19895.93,C459545751,0.0,0.0,M2131124126,0.0,0.0,notFraud,0
9070,9070,7,PAYMENT,11079.34,C275529226,0.0,0.0,M779586235,0.0,0.0,notFraud,0
9071,9071,7,PAYMENT,31142.75,C357350214,0.0,0.0,M1492905182,0.0,0.0,notFraud,0
9072,9072,7,PAYMENT,12060.01,C697701797,0.0,0.0,M1000763518,0.0,0.0,notFraud,0
9073,9073,7,PAYMENT,11527.48,C1262516935,0.0,0.0,M1281024621,0.0,0.0,notFraud,0
9074,9074,7,PAYMENT,5783.05,C1433988478,0.0,0.0,M1574257199,0.0,0.0,notFraud,0
9075,9075,7,PAYMENT,11454.41,C361467152,0.0,0.0,M240733254,0.0,0.0,notFraud,0
9076,9076,7,PAYMENT,13117.45,C483939310,0.0,0.0,M1802219104,0.0,0.0,notFraud,0
9077,9077,7,PAYMENT,7663.31,C583093520,0.0,0.0,M1723731570,0.0,0.0,notFraud,0
9078,9078,7,PAYMENT,1309.47,C942106216,0.0,0.0,M235521954,0.0,0.0,notFraud,0
9079,9079,7,PAYMENT,14436.95,C646492862,0.0,0.0,M819197315,0.0,0.0,notFraud,0
9080,9080,7,PAYMENT,5680.34,C860144087,0.0,0.0,M1940927690,0.0,0.0,notFraud,0
9081,9081,7,PAYMENT,15698.38,C273573184,0.0,0.0,M1067377959,0.0,0.0,notFraud,0
9082,9082,7,PAYMENT,1945.7,C708956538,0.0,0.0,M1487255196,0.0,0.0,notFraud,0
9083,9083,7,PAYMENT,1740.54,C992132269,0.0,0.0,M1935524147,0.0,0.0,notFraud,0
9084,9084,7,PAYMENT,3226.39,C1462961187,0.0,0.0,M576149775,0.0,0.0,notFraud,0
9085,9085,7,PAYMENT,9854.52,C205413948,0.0,0.0,M301421265,0.0,0.0,notFraud,0
9086,9086,7,PAYMENT,2640.32,C1588219600,0.0,0.0,M1177414443,0.0,0.0,notFraud,0
9087,9087,7,PAYMENT,10114.65,C941392492,0.0,0.0,M324419172,0.0,0.0,notFraud,0
9088,9088,7,PAYMENT,3545.3,C520498704,0.0,0.0,M920386152,0.0,0.0,notFraud,0
9089,9089,7,PAYMENT,2545.53,C1778913597,0.0,0.0,M1208989446,0.0,0.0,notFraud,0
9090,9090,7,PAYMENT,8450.18,C1725392569,0.0,0.0,M255248561,0.0,0.0,notFraud,0
9091,9091,7,PAYMENT,5238.34,C622702995,0.0,0.0,M278894001,0.0,0.0,notFraud,0
9092,9092,7,PAYMENT,4689.72,C1293994933,0.0,0.0,M1961550304,0.0,0.0,notFraud,0
9093,9093,7,PAYMENT,6548.13,C1009997767,0.0,0.0,M1349353453,0.0,0.0,notFraud,0
9094,9094,7,PAYMENT,5821.46,C467364662,0.0,0.0,M941456460,0.0,0.0,notFraud,0
9095,9095,7,PAYMENT,741.48,C506890727,0.0,0.0,M631181275,0.0,0.0,notFraud,0
9096,9096,7,PAYMENT,1349.38,C1700614789,0.0,0.0,M921812350,0.0,0.0,notFraud,0
9097,9097,7,PAYMENT,993.62,C472019958,0.0,0.0,M1092507262,0.0,0.0,notFraud,0
9098,9098,7,PAYMENT,2952.13,C1314450850,0.0,0.0,M1979294554,0.0,0.0,notFraud,0
9099,9099,7,PAYMENT,6453.67,C2060178384,0.0,0.0,M1238746961,0.0,0.0,notFraud,0
9100,9100,7,PAYMENT,8674.41,C1089013300,0.0,0.0,M2024971776,0.0,0.0,notFraud,0
9101,9101,7,PAYMENT,17602.85,C1547929493,0.0,0.0,M994782211,0.0,0.0,notFraud,0
9102,9102,7,PAYMENT,24285.62,C865814008,0.0,0.0,M1605734165,0.0,0.0,notFraud,0
9103,9103,7,PAYMENT,34057.28,C529187929,0.0,0.0,M2101594271,0.0,0.0,notFraud,0
9104,9104,7,PAYMENT,47696.49,C345962058,0.0,0.0,M1730158315,0.0,0.0,notFraud,0
9105,9105,7,TRANSFER,27494.69,C776058458,159069.0,131574.31,C1348937989,0.0,27494.69,notFraud,0
9106,9106,7,PAYMENT,2153.52,C1294308413,29736.0,27582.48,M787089269,0.0,0.0,notFraud,0
9107,9107,7,PAYMENT,16132.3,C1230672645,27582.48,11450.18,M1779044114,0.0,0.0,notFraud,0
9108,9108,7,PAYMENT,26499.11,C191883794,11450.18,0.0,M1975555493,0.0,0.0,notFraud,0
9109,9109,7,PAYMENT,1534.09,C1755308707,10016.0,8481.91,M1381438013,0.0,0.0,notFraud,0
9110,9110,7,CASH_OUT,440226.25,C639393055,11067.0,0.0,C875761527,6695.18,392447.25,notFraud,0
9111,9111,7,PAYMENT,4139.79,C1459653060,0.0,0.0,M1084093309,0.0,0.0,notFraud,0
9112,9112,7,PAYMENT,10315.37,C716294057,0.0,0.0,M1853981509,0.0,0.0,notFraud,0
9113,9113,7,PAYMENT,12434.3,C1033660920,0.0,0.0,M305492781,0.0,0.0,notFraud,0
9114,9114,7,PAYMENT,6137.82,C916283981,0.0,0.0,M1415857264,0.0,0.0,notFraud,0
9115,9115,7,PAYMENT,12667.99,C174662829,0.0,0.0,M872190678,0.0,0.0,notFraud,0
9116,9116,7,PAYMENT,28016.57,C1848513006,0.0,0.0,M413114271,0.0,0.0,notFraud,0
9117,9117,7,PAYMENT,642.57,C1536199789,0.0,0.0,M204333035,0.0,0.0,notFraud,0
9118,9118,7,PAYMENT,3451.03,C311566049,0.0,0.0,M1989482571,0.0,0.0,notFraud,0
9119,9119,7,PAYMENT,1892.29,C691601680,0.0,0.0,M1267290459,0.0,0.0,notFraud,0
9120,9120,7,PAYMENT,115.94,C1231956957,0.0,0.0,M401024507,0.0,0.0,notFraud,0
9121,9121,7,PAYMENT,13476.01,C1983354774,0.0,0.0,M1999963010,0.0,0.0,notFraud,0
9122,9122,7,PAYMENT,15743.57,C1337847418,0.0,0.0,M1633407627,0.0,0.0,notFraud,0
9123,9123,7,PAYMENT,3325.01,C731542033,31443.0,28117.99,M1961643507,0.0,0.0,notFraud,0
9124,9124,7,PAYMENT,1632.27,C1417851690,107095.0,105462.73,M1811082427,0.0,0.0,notFraud,0
9125,9125,7,PAYMENT,108.11,C318771502,33054.0,32945.89,M93672808,0.0,0.0,notFraud,0
9126,9126,7,CASH_OUT,213745.3,C1146076435,11595.0,0.0,C1545688642,86706.79,44791.98,notFraud,0
9127,9127,7,PAYMENT,3285.1,C941889045,66247.0,62961.9,M725543262,0.0,0.0,notFraud,0
9128,9128,7,PAYMENT,769.58,C70240068,260.0,0.0,M1035027959,0.0,0.0,notFraud,0
9129,9129,7,CASH_OUT,456997.53,C633170154,0.0,0.0,C2011996123,934099.98,1906158.59,notFraud,0
9130,9130,7,CASH_OUT,211918.4,C2031423770,0.0,0.0,C1560607671,221165.99,433084.38,notFraud,0
9131,9131,7,CASH_OUT,347259.03,C58387611,0.0,0.0,C40075281,1360266.2,1674676.75,notFraud,0
9132,9132,7,CASH_OUT,192190.94,C877891582,0.0,0.0,C1584119395,416716.15,136576.79,notFraud,0
9133,9133,7,CASH_OUT,205238.71,C2061982630,0.0,0.0,C36856762,295474.84,480670.65,notFraud,0
9134,9134,7,CASH_OUT,171921.96,C732633121,0.0,0.0,C1641587857,302485.0,460470.54,notFraud,0
9135,9135,7,CASH_OUT,64055.98,C2137077755,0.0,0.0,C875917495,751706.66,815762.64,notFraud,0
9136,9136,7,CASH_OUT,197243.16,C1466268566,0.0,0.0,C1870367457,286894.03,484137.19,notFraud,0
9137,9137,7,CASH_OUT,13279.36,C396308663,0.0,0.0,C1346667529,48619.75,61899.11,notFraud,0
9138,9138,7,CASH_OUT,199710.23,C1686521973,0.0,0.0,C1262822392,17794031.91,17993742.14,notFraud,0
9139,9139,7,CASH_OUT,114066.94,C313423345,0.0,0.0,C1651945012,1442733.04,1556799.98,notFraud,0
9140,9140,7,CASH_OUT,66908.47,C1860900345,0.0,0.0,C205300866,100666.0,167574.47,notFraud,0
9141,9141,7,CASH_OUT,59241.82,C2066971,0.0,0.0,C863811613,361386.67,1328510.04,notFraud,0
9142,9142,7,CASH_OUT,77276.07,C1452064653,0.0,0.0,C1013700132,1607230.0,1431686.33,notFraud,0
9143,9143,7,CASH_OUT,123875.88,C929847632,0.0,0.0,C705265015,336174.28,460050.16,notFraud,0
9144,9144,7,CASH_OUT,123168.11,C18794137,0.0,0.0,C347725669,585433.31,266931.55,notFraud,0
9145,9145,7,CASH_OUT,101552.76,C2100157427,0.0,0.0,C675203915,676147.61,777700.37,notFraud,0
9146,9146,7,CASH_OUT,56299.7,C1324249868,0.0,0.0,C1479450980,98590.46,0.0,notFraud,0
9147,9147,7,PAYMENT,4943.15,C454890840,14777.0,9833.85,M1824531116,0.0,0.0,notFraud,0
9148,9148,7,PAYMENT,8014.39,C2132909700,742.0,0.0,M1122694271,0.0,0.0,notFraud,0
9149,9149,7,PAYMENT,2998.32,C825134767,10750.0,7751.68,M1553338212,0.0,0.0,notFraud,0
9150,9150,7,DEBIT,332.23,C791707596,259361.63,259029.4,C1688019098,2809.72,3141.94,notFraud,0
9151,9151,7,PAYMENT,5623.13,C988557145,259029.4,253406.27,M2138211677,0.0,0.0,notFraud,0
9152,9152,7,PAYMENT,7847.31,C334715128,154890.16,147042.85,M1058118485,0.0,0.0,notFraud,0
9153,9153,7,CASH_OUT,191112.23,C1692204297,147042.85,0.0,C1609562230,4691925.71,4515203.08,notFraud,0
9154,9154,7,PAYMENT,7095.04,C267375778,116003.15,108908.11,M114452799,0.0,0.0,notFraud,0
9155,9155,7,CASH_OUT,174895.86,C891978115,108908.11,0.0,C1477979030,10869605.13,10780596.35,notFraud,0
9156,9156,7,CASH_OUT,342464.49,C907875994,42202.0,0.0,C611621587,1452.0,343916.49,notFraud,0
9157,9157,7,PAYMENT,8666.76,C1202097727,1082.0,0.0,M1378389093,0.0,0.0,notFraud,0
